"date","depth2m","depth6m","depth8m"
2011-03-15,27.9669905416667,NA,27.894493
2012-03-15,27.9765614652778,NA,NA
2013-03-15,28.5164669166667,NA,28.1929475972222
2014-03-15,27.8911747638889,NA,27.8962404097222
2015-03-15,28.6840406597222,NA,28.4063573194444
2018-03-15,NA,NA,27.9096164583333
2019-03-15,28.5754242847222,NA,28.3583099097222
2020-03-15,28.1756700763889,NA,28.0231965625
1996-04-15,NA,NA,27.9654166666667
1998-04-15,28.2975,NA,28.1522916666667
1999-04-15,27.3189583333333,NA,27.4554166666667
2000-04-15,27.0663829787234,NA,26.999375
2001-04-15,27.1219791666667,NA,27.0345
2002-04-15,27.08275,NA,27.36575
2003-04-15,28.1622291666667,NA,28.224125
2004-04-15,26.7966875,NA,26.8231666666667
2005-04-15,29.1006,NA,28.9495729166667
2006-04-15,29.12988125,NA,29.07239375
2007-04-15,26.3486708333333,NA,26.0564916666667
2008-04-15,26.5157979166667,NA,26.5040416666667
2009-04-15,26.9540854166667,NA,NA
2010-04-15,27.6888888888889,NA,27.6872222222222
2011-04-15,27.1006196111111,NA,27.0225221180556
2012-04-15,27.0130458680556,NA,NA
2013-04-15,27.2770077291667,NA,27.1060117569444
2014-04-15,27.7685901388889,NA,27.7563896944444
2015-04-15,28.1680885972222,NA,27.9261098055556
2018-04-15,NA,NA,27.2027801180556
2019-04-15,27.13582225,NA,27.1099709861111
2020-04-15,27.7538771319444,NA,27.7788777638889
1996-05-15,NA,NA,27.0264583333333
1998-05-15,26.7475,NA,26.2025
1999-05-15,25.6341666666667,NA,25.6052083333333
2000-05-15,25.524375,NA,25.5660416666667
2001-05-15,26.6986041666667,NA,26.5760625
2002-05-15,26.4290833333333,NA,26.6448958333333
2003-05-15,25.616875,NA,25.5964375
2004-05-15,26.1129583333333,NA,26.1325625
2005-05-15,28.1500166666667,NA,27.88639375
2006-05-15,26.8573666666667,NA,26.8741875
2007-05-15,26.1652916666667,NA,25.7335416666667
2008-05-15,24.9860416666667,NA,24.9934916666667
2009-05-15,24.915675,NA,NA
2010-05-15,26.4485416666667,NA,26.4222222222222
2011-05-15,25.5975790625,NA,25.5939129930556
2012-05-15,25.879920375,NA,NA
2013-05-15,26.3505742847222,NA,26.3483437152778
2014-05-15,25.5762673055556,NA,25.3999844652778
2015-05-15,NA,NA,26.6334337430556
2018-05-15,25.8235854027778,NA,25.7836195
2019-05-15,25.7894499236111,NA,25.7115812569444
2020-05-15,26.2638712916667,NA,26.2196697013889
1996-06-15,24.8575,NA,24.6264583333333
1998-06-15,25.560625,NA,25.0154166666667
1999-06-15,24.7791666666667,NA,24.9595833333333
2000-06-15,22.3433333333333,NA,22.4489583333333
2001-06-15,25.1809375,NA,25.1077083333333
2002-06-15,25.2630833333333,NA,25.2754791666667
2003-06-15,24.8138333333333,NA,24.7916041666667
2004-06-15,24.6313333333333,NA,24.6823125
2005-06-15,26.6443354166667,NA,26.45518125
2006-06-15,24.8042583333333,NA,24.8180166666667
2007-06-15,24.4521854166667,NA,24.098325
2008-06-15,24.0964541666667,NA,24.10774375
2009-06-15,23.9180229166667,NA,NA
2010-06-15,25.1128472222222,NA,25.1647916666667
2011-06-15,23.5886483541667,NA,23.6060559583333
2012-06-15,23.6564649791667,NA,NA
2013-06-15,24.9516998333333,NA,24.9932515416667
2014-06-15,24.0751192361111,NA,23.9345410625
2015-06-15,NA,NA,NA
2018-06-15,24.1754159236111,NA,24.1373682222222
2019-06-15,24.5080809513889,NA,24.42656325
1995-07-15,NA,NA,23.6008333333333
1996-07-15,24.0208333333333,NA,23.8627083333333
1998-07-15,24.010625,NA,23.42875
1999-07-15,23.6389583333333,NA,23.7164583333333
2000-07-15,23.1964583333333,NA,23.220625
2001-07-15,24.2844166666667,NA,24.1799166666667
2002-07-15,23.7264583333333,NA,23.7114791666667
2003-07-15,23.6757291666667,NA,23.6551666666667
2004-07-15,23.9095208333333,NA,23.955375
2005-07-15,25.6589354166667,NA,25.5520104166667
2006-07-15,23.7596833333333,NA,23.7914645833333
2007-07-15,23.5703895833333,NA,23.1584729166667
2008-07-15,22.9750708333333,NA,22.9913416666667
2009-07-15,23.9623208333333,NA,NA
2010-07-15,24.7402777777778,NA,24.7655555555556
2011-07-15,23.1255538333333,NA,NA
2012-07-15,23.0812542847222,NA,NA
2013-07-15,23.8752487222222,NA,23.8912453194444
2014-07-15,23.692669,NA,23.1174769166667
2018-07-15,23.4548848680556,NA,23.4590137152778
2019-07-15,22.9379852083333,NA,22.9316132152778
1995-08-15,NA,NA,22.1279166666667
1996-08-15,24.445,NA,24.1770833333333
1998-08-15,24.0579166666667,NA,23.473125
1999-08-15,22.6139583333333,NA,22.584375
2000-08-15,22.61375,NA,22.6270833333333
2001-08-15,23.5340208333333,NA,23.487125
2002-08-15,23.4563541666667,NA,23.4544791666667
2003-08-15,23.9491041666667,NA,23.9446458333333
2004-08-15,NA,NA,23.7718125
2005-08-15,24.4808895833333,NA,24.4069625
2006-08-15,23.1318604166667,NA,23.1053729166667
2007-08-15,23.2293,NA,23.2557958333333
2008-08-15,22.7234270833333,NA,NA
2009-08-15,23.8741083333333,NA,NA
2010-08-15,24.3654166666667,NA,24.3631944444444
2011-08-15,23.5989029513889,NA,NA
2012-08-15,22.9188909166667,NA,NA
2013-08-15,24.7528971180556,NA,24.7603515416667
2014-08-15,23.1696757152778,NA,22.5567614583333
2018-08-15,23.7641208611111,NA,23.7250759513889
2019-08-15,22.8865385694444,NA,22.8179636388889
1995-09-15,NA,NA,23.6883333333333
1996-09-15,24.2233333333333,NA,24.0535416666667
1997-09-15,23.8627083333333,NA,23.7452083333333
1998-09-15,25.6966666666667,NA,24.9566666666667
1999-09-15,24.3622916666667,NA,24.0822916666667
2000-09-15,23.786375,NA,23.7149375
2001-09-15,24.9263333333333,NA,24.79225
2002-09-15,24.1591666666667,NA,24.2071875
2003-09-15,24.6071875,NA,24.496625
2004-09-15,NA,NA,23.918625
2005-09-15,25.8291208333333,NA,25.37364375
2006-09-15,23.5179291666667,NA,23.48663125
2007-09-15,23.95353125,NA,23.9293375
2008-09-15,23.5685,NA,NA
2009-09-15,24.329875,NA,NA
2010-09-15,26.2813194444444,NA,26.1489583333333
2011-09-15,23.2700059513889,NA,NA
2012-09-15,24.3808449652778,NA,NA
2013-09-15,25.1124280486111,NA,25.0600314444444
2014-09-15,23.9543050833333,NA,23.2379366597222
2018-09-15,24.3002782708333,NA,24.2389303958333
2019-09-15,23.4509916180556,NA,23.4181665416667
1995-10-15,NA,NA,25.0845833333333
1996-10-15,25.3785416666667,NA,25.2516666666667
1997-10-15,25.305,NA,25.079375
1998-10-15,26.8627083333333,NA,26.1822916666667
1999-10-15,25.5114583333333,NA,25.141875
2000-10-15,25.233625,NA,25.2285833333333
2001-10-15,25.8844166666667,NA,25.70525
2002-10-15,25.1374583333333,NA,25.2470208333333
2003-10-15,25.0934583333333,NA,24.8274042553191
2004-10-15,NA,NA,24.6070833333333
2005-10-15,26.9664333333333,NA,26.7045833333333
2006-10-15,24.2534229166667,NA,24.1192416666667
2007-10-15,25.189425,NA,25.1357416666667
2008-10-15,25.2348229166667,NA,NA
2009-10-15,25.0916520833333,NA,NA
2010-10-15,26.6652083333333,NA,26.6911111111111
2011-10-15,25.6735992986111,NA,NA
2012-10-15,24.9314447777778,NA,NA
2013-10-15,26.2635765138889,NA,26.2691895
2014-10-15,25.5487303819444,NA,24.8390614097222
2018-10-15,25.6903803263889,NA,25.4849768402778
2019-10-15,25.1786253125,NA,25.1793178819444
1995-11-15,NA,NA,26.8741666666667
1996-11-15,26.7654166666667,NA,26.5814583333333
1997-11-15,25.8670833333333,NA,25.7670833333333
1998-11-15,27.4197916666667,NA,26.7385416666667
1999-11-15,26.3841666666667,NA,26.0495833333333
2000-11-15,26.7059791666667,NA,26.6367291666667
2001-11-15,26.9306875,NA,27.0197916666667
2002-11-15,26.2992708333333,NA,26.3713125
2003-11-15,25.843375,NA,25.6372916666667
2004-11-15,NA,NA,26.6663958333333
2005-11-15,28.5387395833333,NA,28.43239375
2006-11-15,26.40506875,NA,26.3319708333333
2007-11-15,26.5618458333333,NA,26.4977541666667
2008-11-15,26.4929833333333,NA,NA
2009-11-15,25.1351479166667,NA,NA
2010-11-15,27.0684027777778,NA,27.07375
2011-11-15,26.7655015138889,NA,NA
2012-11-15,26.1352581597222,NA,NA
2013-11-15,27.0698436180556,NA,27.0659853819444
2014-11-15,26.8033006944444,NA,26.0307200416667
2018-11-15,26.9006276944444,NA,26.8410605
2019-11-15,26.311285625,NA,26.2006455
1995-12-15,NA,NA,27.9910416666667
1996-12-15,27.4329166666667,NA,27.2554166666667
1997-12-15,27.9970833333333,NA,27.9585416666667
1998-12-15,28.2485416666667,NA,28.1383333333333
1999-12-15,26.4939583333333,NA,26.2866666666667
2000-12-15,26.9882291666667,NA,26.9621666666667
2001-12-15,28.3032083333333,NA,28.4499791666667
2002-12-15,27.2935416666667,NA,27.4170208333333
2003-12-15,28.2397083333333,NA,28.1890416666667
2004-12-15,NA,NA,27.4283958333333
2005-12-15,30.2676333333333,NA,30.06413125
2006-12-15,27.2198166666667,NA,26.98348125
2007-12-15,27.9530625,NA,27.9477916666667
2008-12-15,28.2032145833333,NA,NA
2009-12-15,27.8831944444444,NA,27.785625
2010-12-15,29.0014583333333,NA,29.0363888888889
2011-12-15,28.5480122083333,NA,NA
2012-12-15,27.5058692986111,NA,27.4736467708333
2013-12-15,27.9365739444444,NA,27.9296993958333
2014-12-15,28.4762237916667,NA,27.6070056666667
2018-12-15,28.2453315347222,NA,28.0079830694444
2019-12-15,27.7296833055556,NA,27.4839168680556
1996-01-16,NA,NA,28.0422916666667
1997-01-16,28.0091666666667,NA,27.8760416666667
1998-01-16,28.2041666666667,NA,28.1291666666667
1999-01-16,28.8070833333333,NA,28.7525
2000-01-16,28.0560416666667,NA,27.9185416666667
2001-01-16,27.6118125,NA,27.5224166666667
2002-01-16,28.5563958333333,NA,28.7268541666667
2003-01-16,28.3938125,NA,28.3676875
2004-01-16,28.5369583333333,NA,28.5864375
2005-01-16,29.34504375,NA,29.2958854166667
2006-01-16,29.90139375,NA,29.80511875
2007-01-16,28.1367041666667,NA,27.9012270833333
2008-01-16,28.88549375,NA,28.6704354166667
2009-01-16,27.7987229166667,NA,NA
2010-01-16,28.476875,NA,28.4554861111111
2011-01-16,29.5014783541667,NA,29.3358747222222
2012-01-16,28.8023928958333,NA,NA
2013-01-16,28.6745693402778,NA,28.3471081805556
2014-01-16,28.6961287430556,NA,28.7635491111111
2015-01-16,28.977536,NA,28.6485221180556
2019-01-16,28.3355717430556,NA,28.2368798611111
2020-01-16,28.84252975,NA,28.859382125
1996-02-16,NA,NA,28.7216666666667
1997-02-16,28.4095833333333,NA,28.2670833333333
1998-02-16,30.1358333333333,NA,29.9166666666667
1999-02-16,28.7452083333333,NA,28.6689583333333
2000-02-16,27.8525,NA,27.7770833333333
2001-02-16,28.5342083333333,NA,28.5178333333333
2002-02-16,29.1085833333333,NA,29.3946875
2003-02-16,28.5369791666667,NA,28.555375
2004-02-16,29.036375,NA,28.9476458333333
2005-02-16,30.4280416666667,NA,30.2705
2006-02-16,30.8651375,NA,30.8068916666667
2007-02-16,28.6123083333333,NA,28.2503145833333
2008-02-16,28.7385604166667,NA,28.6991354166667
2009-02-16,28.8168979166667,NA,NA
2010-02-16,29.3733333333333,NA,29.3486111111111
2011-02-16,28.6911654166667,NA,28.6570038055556
2012-02-16,29.3350815277778,NA,NA
2013-02-16,28.9611990416667,NA,28.5916220763889
2014-02-16,28.5043743263889,NA,28.5681869305556
2015-02-16,28.4311188472222,NA,28.1712498888889
2019-02-16,28.8073513125,NA,28.6941873333333
2020-02-16,30.3446323958333,NA,29.5334990347222
1996-03-16,NA,NA,27.8997916666667
1998-03-16,28.60625,NA,28.5704166666667
1999-03-16,28.2933333333333,NA,28.2002083333333
2000-03-16,27.5210416666667,NA,27.4827083333333
2001-03-16,28.6295,NA,28.5021041666667
2002-03-16,28.5516666666667,NA,28.8323125
2003-03-16,28.0408333333333,NA,28.0662083333333
2004-03-16,28.7650208333333,NA,28.7793958333333
2005-03-16,29.9705666666667,NA,29.7942666666667
2006-03-16,30.03083125,NA,29.94966875
2007-03-16,28.02904375,NA,27.7536354166667
2008-03-16,26.97139375,NA,26.9614479166667
2009-03-16,27.449625,NA,NA
2010-03-16,28.2880555555556,NA,28.3083333333333
2011-03-16,27.9985061875,NA,27.9242269861111
2012-03-16,28.0870368263889,NA,NA
2013-03-16,28.5342258541667,NA,28.2235723055556
2014-03-16,27.9436912986111,NA,27.9151129027778
2015-03-16,28.8159392986111,NA,28.4997637222222
2018-03-16,NA,NA,27.9753330763889
2019-03-16,28.5676377638889,NA,28.3742875347222
2020-03-16,28.0987782222222,NA,27.9751247569444
1996-04-16,NA,NA,27.9220833333333
1998-04-16,28.305,NA,28.2104166666667
1999-04-16,27.2327083333333,NA,27.3914583333333
2000-04-16,27.12625,NA,27.0160416666667
2001-04-16,27.0390208333333,NA,27.0013541666667
2002-04-16,26.95325,NA,27.2449375
2003-04-16,28.1622083333333,NA,28.224125
2004-04-16,26.7085833333333,NA,26.7375
2005-04-16,29.1799645833333,NA,28.9934354166667
2006-04-16,29.0068166666667,NA,28.9959416666667
2007-04-16,26.4113729166667,NA,26.0661354166667
2008-04-16,26.424125,NA,26.41720625
2009-04-16,26.86751875,NA,NA
2010-04-16,27.5852777777778,NA,27.6070833333333
2011-04-16,27.1685729513889,NA,27.0677069791667
2012-04-16,27.0014924027778,NA,NA
2013-04-16,27.2025863333333,NA,27.1548178472222
2014-04-16,27.7206342777778,NA,27.7740871111111
2015-04-16,28.1531698125,NA,27.9131020555556
2018-04-16,NA,NA,27.1698522916667
2019-04-16,27.1103075208333,NA,27.0798912986111
2020-04-16,27.7516524305556,NA,27.6803722222222
1996-05-16,NA,NA,26.9685416666667
1998-05-16,26.7933333333333,NA,26.215
1999-05-16,25.6016666666667,NA,25.649375
2000-05-16,25.4295833333333,NA,25.4777083333333
2001-05-16,26.766125,NA,26.6605
2002-05-16,26.5562708333333,NA,26.6992916666667
2003-05-16,25.6828125,NA,25.7798333333333
2004-05-16,26.1613404255319,NA,26.1491875
2005-05-16,28.1877791666667,NA,28.0017
2006-05-16,26.7949854166667,NA,26.7864666666667
2007-05-16,26.1964458333333,NA,25.747625
2008-05-16,25.1678104166667,NA,25.0587145833333
2009-05-16,24.84470625,NA,NA
2010-05-16,26.4384722222222,NA,26.4404166666667
2011-05-16,25.2451650277778,NA,25.2837996458333
2012-05-16,25.7494144375,NA,NA
2013-05-16,26.5191108888889,NA,26.4259770555556
2014-05-16,25.4233151388889,NA,25.2783484583333
2015-05-16,NA,NA,26.4376261527778
2018-05-16,25.7156169722222,NA,25.6896293819444
2019-05-16,25.7642131597222,NA,25.7237381458333
2020-05-16,26.1034134097222,NA,26.0448190138889
1996-06-16,24.90625,NA,24.6935416666667
1998-06-16,25.524375,NA,24.96875
1999-06-16,24.8110416666667,NA,24.9433333333333
2000-06-16,22.3160416666667,NA,22.4279166666667
2001-06-16,25.0847291666667,NA,25.0364791666667
2002-06-16,25.2768125,NA,25.3072708333333
2003-06-16,24.6626041666667,NA,24.6548958333333
2004-06-16,24.6219166666667,NA,24.6678541666667
2005-06-16,26.62311875,NA,26.5040541666667
2006-06-16,24.7741270833333,NA,24.7749875
2007-06-16,24.3938020833333,NA,24.0419979166667
2008-06-16,23.8041979166667,NA,23.8228520833333
2009-06-16,23.76705,NA,NA
2010-06-16,24.9979166666667,NA,25.0452777777778
2011-06-16,23.5552186041667,NA,23.5668453611111
2012-06-16,23.6071748888889,NA,NA
2013-06-16,24.8745834583333,NA,24.832800125
2014-06-16,23.9306022430556,NA,23.7854366527778
2015-06-16,NA,NA,NA
2018-06-16,24.1585915069444,NA,24.1606400069444
2019-06-16,24.5384623263889,NA,24.4753992569444
1995-07-16,NA,NA,23.5770833333333
1996-07-16,23.9639583333333,NA,23.7966666666667
1998-07-16,24.0758333333333,NA,23.4535416666667
1999-07-16,23.5433333333333,NA,23.684375
2000-07-16,23.1620833333333,NA,23.1927083333333
2001-07-16,24.48825,NA,24.3569583333333
2002-07-16,23.7924583333333,NA,23.7708125
2003-07-16,23.6335957446809,NA,23.6322765957447
2004-07-16,23.85275,NA,23.9100833333333
2005-07-16,25.5868,NA,25.4793166666667
2006-07-16,23.74705625,NA,23.7918770833333
2007-07-16,23.6946,NA,23.2943916666667
2008-07-16,23.0054979166667,NA,23.02906875
2009-07-16,23.89626875,NA,NA
2010-07-16,24.68375,NA,24.6979861111111
2011-07-16,23.0288194652778,NA,NA
2012-07-16,22.8132008402778,NA,NA
2013-07-16,23.893284,NA,23.9322395833333
2014-07-16,23.7827392361111,NA,23.2142044444444
2018-07-16,23.4626714027778,NA,23.4714485763889
2019-07-16,22.7862871805556,NA,22.7205695902778
1995-08-16,NA,NA,22.0847916666667
1996-08-16,24.54375,NA,24.2841666666667
1998-08-16,24.1010416666667,NA,23.4891666666667
1999-08-16,22.4527083333333,NA,22.373125
2000-08-16,22.611875,NA,22.664375
2001-08-16,23.3948125,NA,23.3745
2002-08-16,23.267875,NA,23.2977916666667
2003-08-16,23.949625,NA,23.9500625
2004-08-16,NA,NA,23.8941875
2005-08-16,24.5279979166667,NA,24.4236770833333
2006-08-16,23.2410979166667,NA,23.16046875
2007-08-16,23.23409375,NA,23.23969375
2008-08-16,22.7784,NA,NA
2009-08-16,23.936875,NA,NA
2010-08-16,24.4788888888889,NA,24.4644444444444
2011-08-16,23.4906150486111,NA,NA
2012-08-16,23.3248335138889,NA,NA
2013-08-16,24.7514460208333,NA,24.745142875
2014-08-16,23.4063542708333,NA,22.7540911875
2018-08-16,23.7938765277778,NA,23.82316475
2019-08-16,22.893699375,NA,22.8865284791667
1995-09-16,NA,NA,23.8379166666667
1996-09-16,24.2597916666667,NA,24.093829787234
1997-09-16,23.9583333333333,NA,23.7252083333333
1998-09-16,25.360625,NA,24.8204166666667
1999-09-16,24.3647916666667,NA,24.1429166666667
2000-09-16,23.7266458333333,NA,23.6927083333333
2001-09-16,24.7501458333333,NA,24.639375
2002-09-16,24.1993125,NA,24.248125
2003-09-16,24.6665833333333,NA,24.55225
2004-09-16,NA,NA,23.9489583333333
2005-09-16,25.6674375,NA,25.41164375
2006-09-16,23.5065041666667,NA,23.4596875
2007-09-16,24.15851875,NA,24.0224770833333
2008-09-16,23.55701875,NA,NA
2009-09-16,24.2781916666667,NA,NA
2010-09-16,26.3299305555556,NA,26.3036805555556
2011-09-16,23.4273787916667,NA,NA
2012-09-16,24.3558922638889,NA,NA
2013-09-16,25.2301065138889,NA,25.1874385763889
2014-09-16,24.1231520069444,NA,23.3354252013889
2018-09-16,24.5461097361111,NA,24.37564325
2019-09-16,23.4149094375,NA,23.4108030138889
1995-10-16,NA,NA,24.7635416666667
1996-10-16,25.59,NA,25.3510416666667
1997-10-16,25.2841666666667,NA,25.1216666666667
1998-10-16,26.7035416666667,NA,26.0679166666667
1999-10-16,25.3585416666667,NA,24.960625
2000-10-16,25.3608125,NA,25.2932708333333
2001-10-16,25.7071041666667,NA,25.7940625
2002-10-16,25.2756041666667,NA,25.3899583333333
2003-10-16,25.2863541666667,NA,25.1023958333333
2004-10-16,NA,NA,24.8760416666667
2005-10-16,26.9498833333333,NA,26.8056729166667
2006-10-16,24.44665625,NA,24.2495458333333
2007-10-16,25.4220333333333,NA,25.26620625
2008-10-16,25.2397458333333,NA,NA
2009-10-16,25.0654020833333,NA,NA
2010-10-16,26.57625,NA,26.6066666666667
2011-10-16,25.6180880486111,NA,NA
2012-10-16,24.8407947430556,NA,NA
2013-10-16,26.0792158333333,NA,26.1333484652778
2014-10-16,25.356111,NA,24.6145400763889
2018-10-16,25.7749196458333,NA,25.6118948125
2019-10-16,25.2800586458333,NA,25.159728
1995-11-16,NA,NA,27.2325
1996-11-16,26.6185416666667,NA,26.511875
1997-11-16,26.0208333333333,NA,25.8775
1998-11-16,27.52,NA,26.8510416666667
1999-11-16,26.5054166666667,NA,26.2514583333333
2000-11-16,26.9863125,NA,26.880875
2001-11-16,26.9796875,NA,27.1304375
2002-11-16,26.3426458333333,NA,26.3896458333333
2003-11-16,25.8778541666667,NA,25.7404166666667
2004-11-16,NA,NA,26.892375
2005-11-16,28.5701416666667,NA,28.43575
2006-11-16,26.2516583333333,NA,26.0749791666667
2007-11-16,26.721175,NA,26.6407958333333
2008-11-16,26.61400625,NA,NA
2009-11-16,25.2397458333333,NA,NA
2010-11-16,27.1705555555556,NA,27.1123611111111
2011-11-16,26.7344645,NA,NA
2012-11-16,26.3142338402778,NA,NA
2013-11-16,27.1788846111111,NA,27.1658095625
2014-11-16,26.9110782777778,NA,26.0595030486111
2018-11-16,26.9864183819444,NA,26.9119177708333
2019-11-16,26.4615932222222,NA,26.2725348958333
1995-12-16,NA,NA,28.335625
1996-12-16,27.6058333333333,NA,27.3247916666667
1997-12-16,27.985,NA,27.83625
1998-12-16,28.429375,NA,28.22375
1999-12-16,26.6177083333333,NA,26.358125
2000-12-16,27.0648958333333,NA,27.024875
2001-12-16,28.5987291666667,NA,28.7810208333333
2002-12-16,27.2670208333333,NA,27.3058333333333
2003-12-16,28.1357083333333,NA,28.0861875
2004-12-16,NA,NA,27.5089791666667
2005-12-16,30.2892645833333,NA,30.1923729166667
2006-12-16,27.2600416666667,NA,27.0438020833333
2007-12-16,27.9566708333333,NA,27.8935666666667
2008-12-16,27.859025,NA,NA
2009-12-16,27.7736805555556,NA,27.7619444444444
2010-12-16,29.0713888888889,NA,29.1177777777778
2011-12-16,28.5041227986111,NA,NA
2012-12-16,27.4620594513889,NA,27.3760348541667
2013-12-16,27.8281549375,NA,27.8522043680556
2014-12-16,28.6256204444444,NA,27.7455931041667
2018-12-16,27.9644606597222,NA,27.9182303888889
2019-12-16,27.8896545416667,NA,27.4908636527778
1996-01-17,NA,NA,27.938125
1997-01-17,28.1525531914894,NA,27.9429166666667
1998-01-17,28.045,NA,28.0808333333333
1999-01-17,28.7154166666667,NA,28.6470833333333
2000-01-17,27.9708510638298,NA,27.8097916666667
2001-01-17,27.7358125,NA,27.6336875
2002-01-17,28.8589375,NA,29.0187291666667
2003-01-17,28.3288958333333,NA,28.314875
2004-01-17,28.5751666666667,NA,28.549
2005-01-17,29.5780208333333,NA,29.428725
2006-01-17,30.19845625,NA,30.1209520833333
2007-01-17,28.0984541666667,NA,27.8952
2008-01-17,29.207775,NA,28.8653604166667
2009-01-17,28.0584145833333,NA,NA
2010-01-17,28.8175,NA,28.7597222222222
2011-01-17,29.4754317986111,NA,29.4424504652778
2012-01-17,28.7247319305556,NA,NA
2013-01-17,28.8436587083333,NA,28.4947704861111
2014-01-17,28.7017259236111,NA,28.7569125833333
2015-01-17,29.1781027291667,NA,28.7507849375
2019-01-17,28.3355717361111,NA,28.2620967638889
2020-01-17,28.8763176041667,NA,28.9011324236111
1996-02-17,NA,NA,28.6241666666667
1997-02-17,28.5754166666667,NA,28.2815384615385
1998-02-17,30.084375,NA,29.9408333333333
1999-02-17,29.0872916666667,NA,28.94
2000-02-17,27.8979166666667,NA,27.798125
2001-02-17,28.1541041666667,NA,28.0897291666667
2002-02-17,28.8312708333333,NA,29.1477291666667
2003-02-17,28.5389791666667,NA,28.5557916666667
2004-02-17,29.0874791666667,NA,29.041
2005-02-17,30.5091,NA,30.4008395833333
2006-02-17,30.8617479166667,NA,30.8068916666667
2007-02-17,28.4671854166667,NA,28.18033125
2008-02-17,28.3317958333333,NA,28.2994791666667
2009-02-17,28.7225520833333,NA,NA
2010-02-17,29.3802083333333,NA,29.2738194444444
2011-02-17,28.7576831666667,NA,28.7001285972222
2012-02-17,29.0190369305556,NA,NA
2013-02-17,28.8688113611111,NA,28.5309256458333
2014-02-17,28.5280068125,NA,28.5821511458333
2015-02-17,28.3935431180556,NA,28.1255844652778
2019-02-17,28.7841307638889,NA,28.6848786458333
2020-02-17,30.1799336666667,NA,29.6400628194444
1996-03-17,NA,NA,27.92375
1998-03-17,28.6191666666667,NA,28.5347916666667
1999-03-17,28.2391666666667,NA,28.1910416666667
2000-03-17,27.4058333333333,NA,27.4283333333333
2001-03-17,28.745,NA,28.5594583333333
2002-03-17,28.4590833333333,NA,28.7349791666667
2003-03-17,28.0403958333333,NA,28.0402083333333
2004-03-17,28.7634166666667,NA,28.7628333333333
2005-03-17,30.0783541666667,NA,29.8560916666667
2006-03-17,30.0949145833333,NA,29.9985458333333
2007-03-17,27.99355625,NA,27.69571875
2008-03-17,26.9333604166667,NA,26.9272604166667
2009-03-17,27.4578270833333,NA,NA
2010-03-17,28.1118055555556,NA,28.1313888888889
2011-03-17,28.0381569930556,NA,27.9101497638889
2012-03-17,28.1026238402778,NA,NA
2013-03-17,28.6893568958333,NA,28.2120966736111
2014-03-17,27.9926836944444,NA,27.9824458472222
2015-03-17,28.7341649722222,NA,28.453198875
2018-03-17,NA,NA,28.0216682083333
2019-03-17,28.4189987430556,NA,28.4315290902778
2020-03-17,27.9135702569444,NA,27.9096859027778
1996-04-17,NA,NA,27.9354166666667
1998-04-17,28.4254166666667,NA,28.218125
1999-04-17,27.14375,NA,27.2997916666667
2000-04-17,27.1975,NA,27.0510416666667
2001-04-17,26.9695625,NA,26.9221041666667
2002-04-17,27.2001666666667,NA,27.3321458333333
2003-04-17,28.0208333333333,NA,27.9735416666667
2004-04-17,26.6738125,NA,26.7046875
2005-04-17,29.14685625,NA,28.98258125
2006-04-17,28.9843229166667,NA,28.9775645833333
2007-04-17,26.5087729166667,NA,26.0721666666667
2008-04-17,26.2719854166667,NA,26.2690458333333
2009-04-17,26.8769479166667,NA,NA
2010-04-17,27.4876388888889,NA,27.5150694444444
2011-04-17,27.0753934444444,NA,27.0345393611111
2012-04-17,26.9947928541667,NA,NA
2013-04-17,27.5036580833333,NA,27.30489975
2014-04-17,27.6885024722222,NA,27.7505828472222
2015-04-17,28.0624720833333,NA,27.8255767847222
2018-04-17,NA,NA,27.2036832013889
2019-04-17,27.1007828888889,NA,27.0475192638889
2020-04-17,27.8197149166667,NA,27.7631780277778
1996-05-17,NA,NA,26.8614583333333
1998-05-17,26.8308333333333,NA,26.2475
1999-05-17,25.4360416666667,NA,25.5616666666667
2000-05-17,25.29375,NA,25.3520833333333
2001-05-17,26.8230625,NA,26.722
2002-05-17,26.6164791666667,NA,26.8103333333333
2003-05-17,25.7499583333333,NA,25.9002083333333
2004-05-17,26.1730833333333,NA,26.1315
2005-05-17,28.1835354166667,NA,28.0213375
2006-05-17,26.6948395833333,NA,26.6949854166667
2007-05-17,26.0990395833333,NA,25.7162416666667
2008-05-17,25.18983125,NA,25.1157041666667
2009-05-17,24.7737375,NA,NA
2010-05-17,26.2602777777778,NA,26.2804861111111
2011-05-17,25.1519171111111,NA,25.1555242430556
2012-05-17,25.6545942152778,NA,NA
2013-05-17,26.1682866388889,NA,26.1748957430556
2014-05-17,25.2560717152778,NA,25.1032978055556
2015-05-17,NA,NA,26.2869996388889
2018-05-17,25.5498058333333,NA,25.5306867847222
2019-05-17,25.7966106875,NA,25.7035923888889
2020-05-17,26.0090019236111,NA,25.9110931597222
1996-06-17,24.9233333333333,NA,24.6960416666667
1998-06-17,25.471875,NA,24.9210416666667
1999-06-17,24.7422916666667,NA,24.8647916666667
2000-06-17,22.3345833333333,NA,22.4360416666667
2001-06-17,24.9902291666667,NA,24.9383125
2002-06-17,25.3306041666667,NA,25.403375
2003-06-17,24.5596666666667,NA,24.5361666666667
2004-06-17,24.4597291666667,NA,24.5144166666667
2005-06-17,26.3498125,NA,26.3052145833333
2006-06-17,24.7987395833333,NA,24.77206875
2007-06-17,24.2124125,NA,23.8521895833333
